UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
RS,43,11759,Manoel Viana,"7,359"
RS,43,11775,Maquiné,"7,040"
RS,43,11791,Maratá,"2,659"
RS,43,11809,Marau,"40,174"
RS,43,11908,Marcelino Ramos,"5,027"
RS,43,11981,Mariana Pimentel,"3,920"
RS,43,12005,Mariano Moro,"2,211"
RS,43,12054,Marques de Souza,"4,167"
RS,43,12104,Mata,"5,159"
RS,43,12138,Mato Castelhano,"2,567"
RS,43,12153,Mato Leitão,"4,201"
RS,43,12179,Mato Queimado,"1,798"
RS,43,12203,Maximiliano de Almeida,"4,867"
RS,43,12252,Minas do Leão,"8,011"
RS,43,12302,Miraguaí,"4,982"
RS,43,12351,Montauri,"1,556"
RS,43,12377,Monte Alegre dos Campos,"3,236"
RS,43,12385,Monte Belo do Sul,"2,704"
RS,43,12401,Montenegro,"63,216"
RS,43,12427,Mormaço,"2,948"
RS,43,12443,Morrinhos do Sul,"3,193"
RS,43,12450,Morro Redondo,"6,529"
RS,43,12476,Morro Reuter,"6,100"
RS,43,12500,Mostardas,"12,720"
RS,43,12609,Muçum,"4,989"
RS,43,12617,Muitos Capões,"3,137"
RS,43,12625,Muliterno,"1,894"
RS,43,12658,Não-Me-Toque,"16,997"
RS,43,12674,Nicolau Vergueiro,"1,757"
RS,43,12708,Nonoai,"12,295"
RS,43,12757,Nova Alvorada,"3,431"
RS,43,12807,Nova Araçá,"4,385"
RS,43,12906,Nova Bassano,"9,478"
RS,43,12955,Nova Boa Vista,"1,953"
RS,43,13003,Nova Bréscia,"3,329"
RS,43,13011,Nova Candelária,"2,814"
RS,43,13037,Nova Esperança do Sul,"5,048"
RS,43,13060,Nova Hartz,"20,035"
RS,43,13086,Nova Pádua,"2,557"
RS,43,13102,Nova Palma,"6,588"
RS,43,13201,Nova Petrópolis,"20,416"
RS,43,13300,Nova Prata,"25,057"
RS,43,13334,Nova Ramada,"2,440"
RS,43,13359,Nova Roma do Sul,"3,564"
RS,43,13375,Nova Santa Rita,"25,700"
RS,43,13490,Novo Barreiro,"4,160"
RS,43,13391,Novo Cabrais,"4,087"
RS,43,13409,Novo Hamburgo,"248,694"
RS,43,13425,Novo Machado,"3,828"
RS,43,13441,Novo Tiradentes,"2,320"
RS,43,13466,Novo Xingu,"1,795"
RS,43,13508,Osório,"43,897"
RS,43,13607,Paim Filho,"4,221"
RS,43,13656,Palmares do Sul,"11,413"
RS,43,13706,Palmeira das Missões,"34,974"
RS,43,13805,Palmitinho,"7,170"
RS,43,13904,Panambi,"41,148"
RS,43,13953,Pantano Grande,"9,932"
RS,43,14001,Paraí,"7,309"
RS,43,14027,Paraíso do Sul,"7,648"
RS,43,14035,Pareci Novo,"3,725"
RS,43,14050,Parobé,"55,486"
RS,43,14068,Passa Sete,"5,491"
RS,43,14076,Passo do Sobrado,"6,372"
RS,43,14100,Passo Fundo,"196,739"
RS,43,14134,Paulo Bento,"2,297"
RS,43,14159,Paverama,"8,437"
RS,43,14175,Pedras Altas,"2,195"
RS,43,14209,Pedro Osório,"8,011"
RS,43,14308,Pejuçara,"4,055"
RS,43,14407,Pelotas,"342,873"
RS,43,14423,Picada Café,"5,532"
RS,43,14456,Pinhal,"2,609"
RS,43,14464,Pinhal da Serra,"2,126"
RS,43,14472,Pinhal Grande,"4,560"
RS,43,14498,Pinheirinho do Vale,"4,761"
RS,43,14506,Pinheiro Machado,"12,976"
RS,43,14555,Pirapó,"2,678"
RS,43,14605,Piratini,"20,712"
RS,43,14704,Planalto,"10,678"
RS,43,14753,Poço das Antas,"2,104"
RS,43,14779,Pontão,"3,986"
RS,43,14787,Ponte Preta,"1,730"
RS,43,14803,Portão,"33,994"
RS,43,14902,Porto Alegre,"1,476,867"
RS,43,15008,Porto Lucena,"5,313"
RS,43,15057,Porto Mauá,"2,557"
RS,43,15073,Porto Vera Cruz,"1,733"
RS,43,15107,Porto Xavier,"10,758"
RS,43,15131,Pouso Novo,"1,847"
RS,43,15149,Presidente Lucena,"2,705"
RS,43,15156,Progresso,"6,372"
RS,43,15172,Protásio Alves,"2,041"
RS,43,15206,Putinga,"4,185"
RS,43,15305,Quaraí,"23,579"
RS,43,15313,Quatro Irmãos,"1,849"
RS,43,15321,Quevedos,"2,816"
RS,43,15354,Quinze de Novembro,"3,811"
RS,43,15404,Redentora,"11,025"
RS,43,15453,Relvado,"2,195"
RS,43,15503,Restinga Seca,"16,334"
RS,43,15552,Rio dos Índios,"3,418"
RS,43,15602,Rio Grande,"207,860"
RS,43,15701,Rio Pardo,"38,934"
RS,43,15750,Riozinho,"4,571"
RS,43,15800,Roca Sales,"10,976"
RS,43,15909,Rodeio Bonito,"5,955"
RS,43,15958,Rolador,"2,542"
RS,43,16006,Rolante,"20,712"
RS,43,16105,Ronda Alta,"10,655"
RS,43,16204,Rondinha,"5,544"
RS,43,16303,Roque Gonzales,"7,289"
RS,43,16402,Rosário do Sul,"40,773"
RS,43,16428,Sagrada Família,"2,676"
RS,43,16436,Saldanha Marinho,"2,876"
RS,43,16451,Salto do Jacuí,"12,429"
RS,43,16477,Salvador das Missões,"2,769"
RS,43,16501,Salvador do Sul,"7,315"
RS,43,16600,Sananduva,"16,139"
RS,43,16709,Santa Bárbara do Sul,"8,793"
RS,43,16733,Santa Cecília do Sul,"1,698"
RS,43,16758,Santa Clara do Sul,"6,183"
RS,43,16808,Santa Cruz do Sul,"126,084"
RS,43,16972,Santa Margarida do Sul,"2,495"
RS,43,16907,Santa Maria,"276,108"
RS,43,16956,Santa Maria do Herval,"6,328"
RS,43,17202,Santa Rosa,"72,240"
RS,43,17251,Santa Tereza,"1,781"
RS,43,17301,Santa Vitória do Palmar,"31,436"
RS,43,17004,Santana da Boa Vista,"8,434"
RS,43,17103,Santana do Livramento,"82,968"
RS,43,17400,Santiago,"50,635"
RS,43,17509,Santo Ângelo,"78,976"
RS,43,17608,Santo Antônio da Patrulha,"41,977"
RS,43,17707,Santo Antônio das Missões,"11,174"
RS,43,17558,Santo Antônio do Palma,"2,198"
RS,43,17756,Santo Antônio do Planalto,"2,056"
RS,43,17806,Santo Augusto,"14,349"
RS,43,17905,Santo Cristo,"14,757"
RS,43,17954,Santo Expedito do Sul,"2,485"
RS,43,18002,São Borja,"62,990"
RS,43,18051,São Domingos do Sul,"3,064"
RS,43,18101,São Francisco de Assis,"19,495"
RS,43,18200,São Francisco de Paula,"21,551"
RS,43,18309,São Gabriel,"62,785"
RS,43,18408,São Jerônimo,"23,527"
RS,43,18424,São João da Urtiga,"4,840"
RS,43,18432,São João do Polêsine,"2,651"
RS,43,18440,São Jorge,"2,846"
RS,43,18457,São José das Missões,"2,736"
RS,43,18465,São José do Herval,"2,186"
RS,43,18481,São José do Hortêncio,"4,463"
RS,43,18499,São José do Inhacorá,"2,220"
RS,43,18507,São José do Norte,"26,977"
RS,43,18606,São José do Ouro,"7,116"
RS,43,18614,São José do Sul,"2,260"
RS,43,18622,São José dos Ausentes,"3,470"
RS,43,18705,São Leopoldo,"228,370"
RS,43,18804,São Lourenço do Sul,"44,541"
RS,43,18903,São Luiz Gonzaga,"35,193"
RS,43,19000,São Marcos,"21,204"
RS,43,19109,São Martinho,"5,821"
RS,43,19125,São Martinho da Serra,"3,306"
RS,43,19158,São Miguel das Missões,"7,728"
RS,43,19208,São Nicolau,"5,732"
RS,43,19307,São Paulo das Missões,"6,348"
RS,43,19356,São Pedro da Serra,"3,584"
RS,43,19364,São Pedro das Missões,"1,984"
RS,43,19372,São Pedro do Butiá,"2,983"
RS,43,19406,São Pedro do Sul,"16,788"
RS,43,19505,São Sebastião do Caí,"24,676"
RS,43,19604,São Sepé,"24,432"
RS,43,19703,São Valentim,"3,621"
RS,43,19711,São Valentim do Sul,"2,257"
RS,43,19737,São Valério do Sul,"2,752"
RS,43,19752,São Vendelino,"2,124"
RS,43,19802,São Vicente do Sul,"8,787"
RS,43,19901,Sapiranga,"79,560"
RS,43,20008,Sapucaia do Sul,"138,357"
RS,43,20107,Sarandi,"23,036"
RS,43,20206,Seberi,"11,164"
RS,43,20230,Sede Nova,"3,063"
RS,43,20263,Segredo,"7,388"
RS,43,20305,Selbach,"5,134"
RS,43,20321,Senador Salgado Filho,"2,885"
RS,43,20354,Sentinela do Sul,"5,486"
RS,43,20404,Serafina Corrêa,"15,814"
RS,43,20453,Sério,"2,235"
RS,43,20503,Sertão,"6,169"
RS,43,20552,Sertão Santana,"6,246"
RS,43,20578,Sete de Setembro,"2,132"
RS,43,20602,Severiano de Almeida,"3,890"
RS,43,20651,Silveira Martins,"2,487"
RS,43,20677,Sinimbu,"10,400"
RS,43,20701,Sobradinho,"14,944"
RS,43,20800,Soledade,"31,261"
RS,43,20859,Tabaí,"4,460"
RS,43,20909,Tapejara,"21,525"
RS,43,21006,Tapera,"10,803"
RS,43,21105,Tapes,"17,354"
RS,43,21204,Taquara,"57,238"
RS,43,21303,Taquari,"27,128"
RS,43,21329,Taquaruçu do Sul,"3,090"
RS,43,21352,Tavares,"5,554"
RS,43,21402,Tenente Portela,"14,039"
RS,43,21436,Terra de Areia,"10,634"
RS,43,21451,Teutônia,"30,170"
RS,43,21469,Tio Hugo,"2,912"
RS,43,21477,Tiradentes do Sul,"6,384"
RS,43,21493,Toropi,"2,988"
RS,43,21501,Torres,"37,107"
RS,43,21600,Tramandaí,"46,369"
RS,43,21626,Travesseiro,"2,389"
RS,43,21634,Três Arroios,"2,873"
RS,43,21667,Três Cachoeiras,"10,811"
RS,43,21709,Três Coroas,"26,092"
RS,43,21808,Três de Maio,"24,485"
RS,43,21832,Três Forquilhas,"2,924"
RS,43,21857,Três Palmeiras,"4,471"
RS,43,21907,Três Passos,"24,647"
RS,43,21956,Trindade do Sul,"5,961"
RS,43,22004,Triunfo,"27,867"
RS,43,22103,Tucunduva,"5,993"
RS,43,22152,Tunas,"4,586"
RS,43,22186,Tupanci do Sul,"1,584"
RS,43,22202,Tupanciretã,"23,521"
RS,43,22251,Tupandi,"4,366"
RS,43,22301,Tuparendi,"8,574"
RS,43,22327,Turuçu,"3,596"
RS,43,22343,Ubiretama,"2,265"
RS,43,22350,União da Serra,"1,413"
RS,43,22376,Unistalda,"2,481"
RS,43,22400,Uruguaiana,"129,652"
RS,43,22509,Vacaria,"64,857"
RS,43,22533,Vale do Sol,"11,650"
RS,43,22541,Vale Real,"5,548"
RS,43,22525,Vale Verde,"3,434"
RS,43,22558,Vanini,"2,087"
RS,43,22608,Venâncio Aires,"69,859"
RS,43,22707,Vera Cruz,"25,700"
RS,43,22806,Veranópolis,"24,686"
RS,43,22855,Vespasiano Correa,"1,976"
RS,43,22905,Viadutos,"5,271"
RS,43,23002,Viamão,"251,978"
RS,43,23101,Vicente Dutra,"5,224"
RS,43,23200,Victor Graeff,"3,070"
RS,43,23309,Vila Flores,"3,363"
RS,43,23358,Vila Lângaro,"2,193"
RS,43,23408,Vila Maria,"4,393"
RS,43,23457,Vila Nova do Sul,"4,365"
RS,43,23507,Vista Alegre,"2,887"
RS,43,23606,Vista Alegre do Prata,"1,613"
RS,43,23705,Vista Gaúcha,"2,873"
RS,43,23754,Vitória das Missões,"3,463"
RS,43,23770,Westfalia,"2,953"
RS,43,23804,Xangri-lá,"14,197"
MS,50,00203,Água Clara,"14,474"
MS,50,00252,Alcinópolis,"5,038"
MS,50,00609,Amambaí,"37,590"
MS,50,00708,Anastácio,"24,748"
MS,50,00807,Anaurilândia,"8,844"
MS,50,00856,Angélica,"10,149"
MS,50,00906,Antônio João,"8,679"
MS,50,01003,Aparecida do Taboado,"24,414"
MS,50,01102,Aquidauana,"47,162"
MS,50,01243,Aral Moreira,"11,399"
MS,50,01508,Bandeirantes,"6,771"
MS,50,01904,Bataguassu,"21,775"
MS,50,02001,Batayporã,"11,208"
MS,50,02100,Bela Vista,"24,113"
MS,50,02159,Bodoquena,"7,898"
MS,50,02209,Bonito,"21,047"
MS,50,02308,Brasilândia,"11,903"
MS,50,02407,Caarapó,"28,437"
MS,50,02605,Camapuã,"13,731"
MS,50,02704,Campo Grande,"853,622"
MS,50,02803,Caracol,"5,838"
MS,50,02902,Cassilândia,"21,622"
MS,50,02951,Chapadão do Sul,"22,620"
MS,50,03108,Corguinho,"5,513"
MS,50,03157,Coronel Sapucaia,"14,815"
MS,50,03207,Corumbá,"108,656"
MS,50,03256,Costa Rica,"19,508"
MS,50,03306,Coxim,"33,139"
MS,50,03454,Deodápolis,"12,650"
MS,50,03488,Dois Irmãos do Buriti,"10,965"
MS,50,03504,Douradina,"5,723"
MS,50,03702,Dourados,"212,870"
MS,50,03751,Eldorado,"12,128"
MS,50,03801,Fátima do Sul,"19,220"
MS,50,03900,Figueirão,"3,012"
MS,50,04007,Glória de Dourados,"9,992"
MS,50,04106,Guia Lopes da Laguna,"10,136"
MS,50,04304,Iguatemi,"15,637"
MS,50,04403,Inocência,"7,664"
MS,50,04502,Itaporã,"22,896"
MS,50,04601,Itaquiraí,"20,162"
MS,50,04700,Ivinhema,"22,928"
MS,50,04809,Japorã,"8,567"
MS,50,04908,Jaraguari,"6,860"
MS,50,05004,Jardim,"25,473"
MS,50,05103,Jateí,"4,038"
MS,50,05152,Juti,"6,399"
MS,50,05202,Ladário,"21,860"
MS,50,05251,Laguna Carapã,"7,017"
MS,50,05400,Maracaju,"43,078"
MS,50,05608,Miranda,"27,104"
MS,50,05681,Mundo Novo,"17,884"
MS,50,05707,Naviraí,"51,535"
MS,50,05806,Nioaque,"14,233"
MS,50,06002,Nova Alvorada do Sul,"19,656"
MS,50,06200,Nova Andradina,"50,893"
MS,50,06259,Novo Horizonte do Sul,"4,306"
MS,50,06275,Paraíso das Águas,"5,150"
MS,50,06309,Paranaíba,"41,495"
MS,50,06358,Paranhos,"13,494"
MS,50,06408,Pedro Gomes,"7,794"
MS,50,06606,Ponta Porã,"86,717"
MS,50,06903,Porto Murtinho,"16,514"
MS,50,07109,Ribas do Rio Pardo,"23,167"
MS,50,07208,Rio Brilhante,"34,776"
MS,50,07307,Rio Negro,"4,910"
MS,50,07406,Rio Verde de Mato Grosso,"19,462"
MS,50,07505,Rochedo,"5,252"
MS,50,07554,Santa Rita do Pardo,"7,633"
MS,50,07695,São Gabriel do Oeste,"24,982"
MS,50,07802,Selvíria,"6,455"
MS,50,07703,Sete Quedas,"10,832"
MS,50,07901,Sidrolândia,"51,355"
MS,50,07935,Sonora,"17,483"
MS,50,07950,Tacuru,"11,035"
MS,50,07976,Taquarussu,"3,570"
MS,50,08008,Terenos,"19,914"
MS,50,08305,Três Lagoas,"113,619"
MS,50,08404,Vicentina,"6,027"
MT,51,00102,Acorizal,"5,362"
MT,51,00201,Água Boa,"23,551"
MT,51,00250,Alta Floresta,"49,991"
MT,51,00300,Alto Araguaia,"17,509"
MT,51,00359,Alto Boa Vista,"6,146"
MT,51,00409,Alto Garças,"11,229"
MT,51,00508,Alto Paraguai,"10,704"
MT,51,00607,Alto Taquari,"9,674"
MT,51,00805,Apiacás,"9,400"
MT,51,01001,Araguaiana,"3,083"
MT,51,01209,Araguainha,976
MT,51,01258,Araputanga,"16,047"
MT,51,01308,Arenápolis,"9,699"
MT,51,01407,Aripuanã,"20,657"
MT,51,01605,Barão de Melgaço,"7,526"
MT,51,01704,Barra do Bugres,"33,700"
MT,51,01803,Barra do Garças,"58,398"
MT,51,01852,Bom Jesus do Araguaia,"6,018"
MT,51,01902,Brasnorte,"17,815"
MT,51,02504,Cáceres,"90,518"
MT,51,02603,Campinápolis,"15,112"
MT,51,02637,Campo Novo do Parecis,"31,985"
MT,51,02678,Campo Verde,"37,989"
MT,51,02686,Campos de Júlio,"6,155"
MT,51,02694,Canabrava do Norte,"4,678"
MT,51,02702,Canarana,"20,208"
MT,51,02793,Carlinda,"10,364"
MT,51,02850,Castanheira,"8,405"
MT,51,03007,Chapada dos Guimarães,"18,699"
MT,51,03056,Cláudia,"11,546"
MT,51,03106,Cocalinho,"5,530"
MT,51,03205,Colíder,"31,895"
MT,51,03254,Colniza,"33,575"
MT,51,03304,Comodoro,"19,536"
MT,51,03353,Confresa,"28,339"
MT,51,03361,Conquista D'Oeste,"3,737"
MT,51,03379,Cotriguaçu,"17,716"
MT,51,03403,Cuiabá,"580,489"
MT,51,03437,Curvelândia,"5,006"
MT,51,03452,Denise,"8,975"
MT,51,03502,Diamantino,"21,064"
MT,51,03601,Dom Aquino,"8,032"
MT,51,03700,Feliz Natal,"12,782"
MT,51,03809,Figueirópolis D'Oeste,"3,549"
MT,51,03858,Gaúcha do Norte,"7,036"
MT,51,03908,General Carneiro,"5,318"
MT,51,03957,Glória D'Oeste,"3,023"
MT,51,04104,Guarantã do Norte,"33,929"
MT,51,04203,Guiratinga,"14,496"
MT,51,04500,Indiavaí,"2,543"
MT,51,04526,Ipiranga do Norte,"6,629"
MT,51,04542,Itanhangá,"6,103"
MT,51,04559,Itaúba,"4,013"
MT,51,04609,Itiquira,"12,472"
MT,51,04807,Jaciara,"26,401"
MT,51,04906,Jangada,"7,925"
MT,51,05002,Jauru,"9,241"
MT,51,05101,Juara,"33,610"
MT,51,05150,Juína,"39,688"
MT,51,05176,Juruena,"13,933"
MT,51,05200,Juscimeira,"11,107"
MT,51,05234,Lambari D'Oeste,"5,767"
MT,51,05259,Lucas do Rio Verde,"57,285"
MT,51,05309,Luciára,"2,094"
MT,51,05580,Marcelândia,"10,861"
MT,51,05606,Matupá,"15,433"
MT,51,05622,Mirassol d'Oeste,"26,369"
MT,51,05903,Nobres,"14,959"
MT,51,06000,Nortelândia,"6,048"
MT,51,06109,Nossa Senhora do Livramento,"11,393"
MT,51,06158,Nova Bandeirantes,"13,729"
MT,51,06208,Nova Brasilândia,"4,029"
MT,51,06216,Nova Canaã do Norte,"12,365"
MT,51,08808,Nova Guarita,"4,590"
MT,51,06182,Nova Lacerda,"6,052"
MT,51,08857,Nova Marilândia,"3,107"
MT,51,08907,Nova Maringá,"7,764"
MT,51,08956,Nova Monte Verde,"8,640"
MT,51,06224,Nova Mutum,"39,712"
MT,51,06174,Nova Nazaré,"3,491"
MT,51,06232,Nova Olímpia,"18,965"
MT,51,06190,Nova Santa Helena,"3,566"
MT,51,06240,Nova Ubiratã,"10,801"
MT,51,06257,Nova Xavantina,"20,399"
MT,51,06273,Novo Horizonte do Norte,"3,845"
MT,51,06265,Novo Mundo,"8,364"
MT,51,06315,Novo Santo Antônio,"2,369"
MT,51,06281,Novo São Joaquim,"5,323"
MT,51,06299,Paranaíta,"10,844"
MT,51,06307,Paranatinga,"21,014"
MT,51,06372,Pedra Preta,"16,674"
MT,51,06422,Peixoto de Azevedo,"32,818"
MT,51,06455,Planalto da Serra,"2,647"
MT,51,06505,Poconé,"32,131"
MT,51,06653,Pontal do Araguaia,"6,128"
MT,51,06703,Ponte Branca,"1,618"
MT,51,06752,Pontes e Lacerda,"43,235"
MT,51,06778,Porto Alegre do Norte,"11,674"
MT,51,06802,Porto dos Gaúchos,"5,334"
MT,51,06828,Porto Esperidião,"11,464"
MT,51,06851,Porto Estrela,"3,158"
MT,51,07008,Poxoréo,"16,441"
MT,51,07040,Primavera do Leste,"57,423"
MT,51,07065,Querência,"15,597"
MT,51,07156,Reserva do Cabaçal,"2,630"
MT,51,07180,Ribeirão Cascalheira,"9,562"
MT,51,07198,Ribeirãozinho,"2,290"
MT,51,07206,Rio Branco,"5,044"
MT,51,07578,Rondolândia,"3,792"
MT,51,07602,Rondonópolis,"215,320"
MT,51,07701,Rosário Oeste,"17,161"
MT,51,07750,Salto do Céu,"3,502"
MT,51,07248,Santa Carmem,"4,292"
MT,51,07743,Santa Cruz do Xingu,"2,284"
MT,51,07768,Santa Rita do Trivelato,"3,036"
MT,51,07776,Santa Terezinha,"7,883"
MT,51,07263,Santo Afonso,"3,038"
MT,51,07792,Santo Antônio do Leste,"4,591"
MT,51,07800,Santo Antônio do Leverger,"19,257"
MT,51,07859,São Félix do Araguaia,"11,125"
MT,51,07297,São José do Povo,"3,823"
MT,51,07305,São José do Rio Claro,"19,052"
MT,51,07354,São José do Xingu,"5,375"
MT,51,07107,São José dos Quatro Marcos,"18,622"
MT,51,07404,São Pedro da Cipa,"4,444"
MT,51,07875,Sapezal,"22,665"
MT,51,07883,Serra Nova Dourada,"1,520"
MT,51,07909,Sinop,"129,916"
MT,51,07925,Sorriso,"80,298"
MT,51,07941,Tabaporã,"9,489"
MT,51,07958,Tangará da Serra,"94,289"
MT,51,08006,Tapurah,"12,305"
MT,51,08055,Terra Nova do Norte,"10,167"
MT,51,08105,Tesouro,"3,513"
MT,51,08204,Torixoréu,"3,713"
MT,51,08303,União do Sul,"3,551"
MT,51,08352,Vale de São Domingos,"3,040"
MT,51,08402,Várzea Grande,"268,594"
MT,51,08501,Vera,"10,736"
MT,51,05507,Vila Bela da Santíssima Trindade,"15,274"
MT,51,08600,Vila Rica,"23,937"
GO,52,00050,Abadia de Goiás,"7,895"
GO,52,00100,Abadiânia,"18,069"
GO,52,00134,Acreúna,"21,730"
GO,52,00159,Adelândia,"2,557"
GO,52,00175,Água Fria de Goiás,"5,507"
GO,52,00209,Água Limpa,"1,993"
GO,52,00258,Águas Lindas de Goiás,"187,072"
GO,52,00308,Alexânia,"26,135"
GO,52,00506,Aloândia,"2,079"
GO,52,00555,Alto Horizonte,"5,470"
GO,52,00605,Alto Paraíso de Goiás,"7,391"
GO,52,00803,Alvorada do Norte,"8,549"
GO,52,00829,Amaralina,"3,691"
GO,52,00852,Americano do Brasil,"5,918"
GO,52,00902,Amorinópolis,"3,487"
GO,52,01108,Anápolis,"366,491"
GO,52,01207,Anhanguera,"1,104"
GO,52,01306,Anicuns,"21,478"
GO,52,01405,Aparecida de Goiânia,"521,910"
GO,52,01454,Aparecida do Rio Doce,"2,510"
GO,52,01504,Aporé,"4,077"
GO,52,01603,Araçu,"3,776"
GO,52,01702,Aragarças,"19,583"
GO,52,01801,Aragoiânia,"9,444"
GO,52,02155,Araguapaz,"7,818"
GO,52,02353,Arenópolis,"3,066"
GO,52,02502,Aruanã,"8,746"
GO,52,02601,Aurilândia,"3,508"
GO,52,02809,Avelinópolis,"2,499"
GO,52,03104,Baliza,"4,443"
GO,52,03203,Barro Alto,"10,031"
GO,52,03302,Bela Vista de Goiás,"27,628"
GO,52,03401,Bom Jardim de Goiás,"8,826"
GO,52,03500,Bom Jesus de Goiás,"23,257"
GO,52,03559,Bonfinópolis,"8,694"
GO,52,03575,Bonópolis,"3,994"
GO,52,03609,Brazabrantes,"3,526"
GO,52,03807,Britânia,"5,772"
GO,52,03906,Buriti Alegre,"9,467"
GO,52,03939,Buriti de Goiás,"2,595"
GO,52,03962,Buritinópolis,"3,394"
GO,52,04003,Cabeceiras,"7,829"
GO,52,04102,Cachoeira Alta,"11,683"
GO,52,04201,Cachoeira de Goiás,"1,425"
GO,52,04250,Cachoeira Dourada,"8,384"
GO,52,04300,Caçu,"14,837"
GO,52,04409,Caiapônia,"18,148"
GO,52,04508,Caldas Novas,"81,477"
GO,52,04557,Caldazinha,"3,624"
GO,52,04607,Campestre de Goiás,"3,581"
GO,52,04656,Campinaçu,"3,743"
GO,52,04706,Campinorte,"12,071"
GO,52,04805,Campo Alegre de Goiás,"6,896"
GO,52,04854,Campo Limpo de Goiás,"7,090"
GO,52,04904,Campos Belos,"19,540"
GO,52,04953,Campos Verdes,"3,870"
GO,52,05000,Carmo do Rio Verde,"9,671"
GO,52,05059,Castelândia,"3,642"
GO,52,05109,Catalão,"98,737"
GO,52,05208,Caturaí,"4,977"
GO,52,05307,Cavalcante,"9,775"
GO,52,05406,Ceres,"21,909"
GO,52,05455,Cezarina,"8,210"
GO,52,05471,Chapadão do Céu,"8,589"
GO,52,05497,Cidade Ocidental,"64,229"
GO,52,05513,Cocalzinho de Goiás,"19,115"
GO,52,05521,Colinas do Sul,"3,551"
GO,52,05703,Córrego do Ouro,"2,564"
GO,52,05802,Corumbá de Goiás,"10,961"
GO,52,05901,Corumbaíba,"9,077"
GO,52,06206,Cristalina,"53,300"
GO,52,06305,Cristianópolis,"3,023"
GO,52,06404,Crixás,"16,695"
GO,52,06503,Cromínia,"3,616"
GO,52,06602,Cumari,"2,992"
GO,52,06701,Damianópolis,"3,385"
GO,52,06800,Damolândia,"2,903"
GO,52,06909,Davinópolis,"2,126"
GO,52,07105,Diorama,"2,545"
GO,52,08301,Divinópolis de Goiás,"5,020"
GO,52,07253,Doverlândia,"7,842"
GO,52,07352,Edealina,"3,814"
GO,52,07402,Edéia,"12,047"
GO,52,07501,Estrela do Norte,"3,386"
GO,52,07535,Faina,"7,004"
GO,52,07600,Fazenda Nova,"6,181"
GO,52,07808,Firminópolis,"12,640"
GO,52,07907,Flores de Goiás,"14,372"
GO,52,08004,Formosa,"112,236"
GO,52,08103,Formoso,"4,726"
GO,52,08152,Gameleira de Goiás,"3,664"
GO,52,08400,Goianápolis,"11,024"
GO,52,08509,Goiandira,"5,549"
GO,52,08608,Goianésia,"65,767"
GO,52,08707,Goiânia,"1,430,697"
GO,52,08806,Goianira,"39,484"
GO,52,08905,Goiás,"24,439"
GO,52,09101,Goiatuba,"34,043"
GO,52,09150,Gouvelândia,"5,499"
GO,52,09200,Guapó,"14,441"
GO,52,09291,Guaraíta,"2,268"
GO,52,09408,Guarani de Goiás,"4,204"
GO,52,09457,Guarinos,"2,134"
GO,52,09606,Heitoraí,"3,731"
GO,52,09705,Hidrolândia,"19,761"
GO,52,09804,Hidrolina,"3,927"
GO,52,09903,Iaciara,"13,423"
GO,52,09937,Inaciolândia,"6,066"
GO,52,09952,Indiara,"14,895"
GO,52,10000,Inhumas,"51,543"
GO,52,10109,Ipameri,"26,373"
GO,52,10158,Ipiranga de Goiás,"2,940"
GO,52,10208,Iporá,"32,194"
GO,52,10307,Israelândia,"2,923"
GO,52,10406,Itaberaí,"39,629"
GO,52,10562,Itaguari,"4,703"
GO,52,10604,Itaguaru,"5,488"
GO,52,10802,Itajá,"4,961"
GO,52,10901,Itapaci,"20,945"
GO,52,11008,Itapirapuã,"6,776"
GO,52,11206,Itapuranga,"26,639"
GO,52,11305,Itarumã,"6,853"
GO,52,11404,Itauçu,"8,957"
GO,52,11503,Itumbiara,"100,548"
GO,52,11602,Ivolândia,"2,601"
GO,52,11701,Jandaia,"6,272"
GO,52,11800,Jaraguá,"46,790"
GO,52,11909,Jataí,"95,998"
GO,52,12006,Jaupaci,"3,024"
GO,52,12055,Jesúpolis,"2,444"
GO,52,12105,Joviânia,"7,422"
GO,52,12204,Jussara,"19,346"
GO,52,12253,Lagoa Santa,"1,435"
GO,52,12303,Leopoldo de Bulhões,"8,167"
GO,52,12501,Luziânia,"194,039"
GO,52,12600,Mairipotaba,"2,432"
GO,52,12709,Mambaí,"7,945"
GO,52,12808,Mara Rosa,"10,414"
GO,52,12907,Marzagão,"2,198"
GO,52,12956,Matrinchã,"4,500"
GO,52,13004,Maurilândia,"12,956"
GO,52,13053,Mimoso de Goiás,"2,715"
GO,52,13087,Minaçu,"31,031"
GO,52,13103,Mineiros,"60,464"
GO,52,13400,Moiporá,"1,704"
GO,52,13509,Monte Alegre de Goiás,"8,319"
GO,52,13707,Montes Claros de Goiás,"8,224"
GO,52,13756,Montividiu,"12,101"
GO,52,13772,Montividiu do Norte,"4,387"
GO,52,13806,Morrinhos,"44,607"
GO,52,13855,Morro Agudo de Goiás,"2,369"
GO,52,13905,Mossâmedes,"4,817"
GO,52,14002,Mozarlândia,"14,752"
GO,52,14051,Mundo Novo,"5,914"
GO,52,14101,Mutunópolis,"3,917"
GO,52,14408,Nazário,"8,641"
GO,52,14507,Nerópolis,"27,341"
GO,52,14606,Niquelândia,"45,243"
GO,52,14705,Nova América,"2,358"
GO,52,14804,Nova Aurora,"2,181"
